대구광역시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
8874,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 추가합격자 공고(공연기획 분...,2019-08-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8875,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(무대음향 분...,2019-08-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8876,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(투자유...,2019-08-30 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8877,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 최종합격자 공고(무대기계, ...",2019-09-09 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8878,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(교통공학 분야),2019-09-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8879,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 최종합격자 공고(도시계획, ...",2019-09-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8880,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(시립예...,2019-09-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8881,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 재공고(시립예술단 노무, 투...",2019-09-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8882,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(문화예술자료 아카이브,...",2019-09-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8883,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(교통공학 분...,2019-10-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8884,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(시립예...,2019-10-17 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8885,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(실내공기질관...,2019-10-18 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8886,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(문화예...,2019-10-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8887,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(반입폐기물 처리 분야...,2019-10-23 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8888,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(법률전문요원, 컴퓨터그...",2019-10-28 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8889,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고<시립예술단 ...,2019-11-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8890,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(반입폐...,2019-11-21 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8891,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(반입폐기물 처리 분야...,2019-11-21 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8892,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(법률전...,2019-11-22 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8893,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(법률전문요원(나급)),2019-11-22 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8894,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고<문화예술자료...,2019-11-22 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8895,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(원스톱일자리지원센터장,...",2019-11-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8896,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 공고(소비자권익증진 분야),2019-12-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8897,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(법률전문요원(나급))...,2019-12-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8898,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고<법률전문요원...,2019-12-18 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8899,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(원스톱...,2019-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8900,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(회계 분야),2019-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8901,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(회계 분야),2019-12-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8902,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(영어 통번역, 데이터 ...",2019-12-30 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8903,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(법률전문요원, 시립예술...",2020-01-16 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8904,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 공고<투자유치홍보(영어) 분...,2020-01-28 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8905,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(영어통...,2020-01-31 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8906,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 재공고(데이터기획및분석, 반...",2020-01-31 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8907,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(소비자권익증...,2020-02-03 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8908,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(법률전...,2020-02-07 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8909,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(법률전문요원 분야),2020-02-07 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8910,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표<데이터...,2020-02-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8911,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고<투자유치홍보(영어) ...,2020-02-20 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8912,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 면접시험 시행 변경 공고(데...,2020-02-25 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8913,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(영어 통번역...,2020-02-26 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8914,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(시립예술단 ...,2020-02-27 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8915,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 재공고(시립예술단 노무 분야...,2020-02-27 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8916,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표(법률전...,2020-02-27 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8917,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 공고(홍보전략과장, 학예연구...",2020-03-06 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8918,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 서류전형 합격자 발표<투자유...,2020-03-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8919,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,"대구광역시 지방임기제공무원 임용시험 변경공고(홍보전략과장, 학예...",2020-03-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
8920,분야별정보,HOME > 창업/취업 > 시험정보(채용) > 임기제/별정직 공무원,임기제/별정직 공무원,대구광역시 지방임기제공무원 임용시험 최종합격자 공고(반입폐기물처...,2020-03-13 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
