국립해양문화재연구소 공공저작물 권리확인 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
1354,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 2021 연구협력 학술대회 '한문학으로 보는 해양문화유산',,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1355,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 문화유산 이동형 실감체험관 '이어지교' 현장,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1356,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021 연구협력 학술대회 '한문학으로 보는 해양문화유산' 현장,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1357,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 국립해양문화재연구소 소장품 보물,,2021.11.17,,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,보물 사진,
1358,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[카드뉴스] 2021 연구협력 학술대회 '극예술, 바다를 상상하다'",,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1359,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[사진] 2021 연구협력 학술대회 '극예술, 바다를 상상하다' 현장",,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1360,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 단계적 일상회복 전환에 따른 전시관 운영 안내,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1361,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 덕적도 현지 세미나 '덕적도 해양 역사와 섬 문화' 현장,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1362,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 학술논문집 '해양문화재' 등재지 승격,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1363,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 전시관 음성안내기 대여 안내,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1364,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 아시아-태평양지역 수중문화유산 대회 2023년 개최국 유치 성공,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1365,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 학술대회 '해양 출수 고려 도기의 제작과 사용',,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1366,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 사회적 가치 실현을 위한 해양 환경 정화 활동,,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1367,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[카드뉴스] 바다는 철썩, 우리는 들썩 '청소년 댄스버스킹'",,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1368,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 2021 해양실크로드 국제학술대회 '문화재 관점으로 보는 섬',,2021.11.17,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1369,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021 해양실크로드 국제학술대회 '문화재 관점으로 보는 섬' 현장,,2021.11.26,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1370,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021 해양실크로드 국제학술대회 '문화재 관점으로 보는 섬' 현장2,,2021.11.26,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1371,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 메타버스와 문화유산 디지털 내부 교육,,2021.11.26,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1372,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 기관장과의 톡! Talk!,,2021.11.26,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1373,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 학술대회 '해양 출수 고려 도기의 제작과 사용' 단체사진,,2021.11.26,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1374,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 국립해양문화재연구소 유물 취급 교육 진행,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1375,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 제11회 전국해양문화학자대회,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1376,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[카드뉴스] 바다는 철썩, 우리는 들썩 '청소년 댄스버스킹'",,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1377,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[사진] 바다는 철썩, 우리는 들썩 '청소년 댄스버스킹'",,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1378,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 제 5회 수중문화재 조사기관 연구사례 발표회,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1379,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 학술대회 '세계유산과 강진 고려청자 요장의 의의',,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1380,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021년 국립해양문화재연구소 연구(사업)과제 성과평가 보고회,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1381,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 첨단 탐사기술로 발굴조사 진행,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1382,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 학술대회 '세계유산과 강진 고려청자 요장의 의의' 현장,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1383,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 전시관 방역패스 운영안내,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1384,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 2021 문화유산보호 유공자 시상식,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1385,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021 문화유산보호 유공자 시상식_잠수사 박용기님,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1386,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,"[카드뉴스] 점자동화책, 촉각교구 제작",,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1387,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 2021 제9회 한·중 수중문화유산 국제학술대회 개최,,2021.12.10,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1388,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 목포해양유물전시관 전시 선박 안내판 안내,,2021.12.13,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1389,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 국립해양문화재연구소 개소 27주년 기념행사,,2021.12.31,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1390,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[사진] 고군산군도 해역 수중유적 확인,,2021.12.31,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1391,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 해양유물 크리스마스 트리,,2021.12.31,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1392,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 크리스마스 그림 선물,,2021.12.31,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1393,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 태안해양유물전시관 수중발굴 가상현실(VR) 체험 휴무 안내,,2021.12.31,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1394,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 문화유산 방문 캠페인,,2022.02.04,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1395,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 목포·태안해양유물전시관 설 연휴 운영 안내,,2022.02.04,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1396,국립해양문화재연구소,HOME > 소개 > 홍보 > 포토갤러리,포토갤러리,[카드뉴스] 새해 인사,,2022.02.04,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,
1397,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,보령 원산도 해역 수중발굴,https://www.seamuse.go.kr/research/excavation,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1398,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,안산 대부도선 발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1399,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1400,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 마도1호선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1401,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 마도2호선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1402,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 마도3호선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1403,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 원안해수욕장 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1404,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,인천 영흥도선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1405,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 마도4호선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1406,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,안산 대부도2호선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1407,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해중부,서해중부,태안 당암포 해역 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1408,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,신안선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1409,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,무안 도리포 해역 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1410,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,목포 달리도선 발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1411,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,군산 비안도 해역 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1412,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,군산 십이동파도선 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1413,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,신안 안좌선 발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
1414,국립해양문화재연구소,HOME > 학술활동 > 수중문화재 발굴 > 발굴 > 서해남부,서해남부,군산 야미도 해역 수중발굴,,,첨부파일,미부착,,내부확인 필요,공공누리 2~4유형,,,,O,,,,제3자 권리(탐사 결과 보고서),
