국립무형유산원 공공저작물 권리확인 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
2969,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<연화대무> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2970,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<연화대무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2971,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<연화대무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2972,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<연화대무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2973,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<오양선무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2974,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<초무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2975,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<춘앵전 장단> 무보 복사본,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2976,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<최화무> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2977,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<포구락> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2978,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<포구락> 무보 복사본,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2979,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<하황은무> 무보 초 복사본,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2980,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<학무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2981,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<처용무> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2982,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1969년 <청성곡> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2983,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1971년 <애원성> 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2984,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,무용기본 관련 무보,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2985,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<곡파> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2986,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<봉래의무보> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2987,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<수보록> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2988,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<수보록> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2989,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<수연장> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2990,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<향발무> 무보 초,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2991,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<봉래의무보> 무보 초 복사본,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2992,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,『심소 김천흥 무악 70년』,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2993,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,『노하의 계절』,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2994,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,『심소 김천흥의 해맑은 삶』,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2995,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,『심소 김천흥 선생 5주기 추모 문화제』,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2996,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,심무회 공연 관련 편지와 봉투,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2997,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 유인희 교수에게 보내는 편지,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2998,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,고하분교 교장에게 보내는 감사·위로 편지,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
2999,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,김사숙PD가 김천흥에게 보낸 감사편지,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3000,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,김천흥이 김사숙PD에게 보내는 감사·초대편지,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3001,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,김중섭에게 보내는 이수심사위원 위촉 편지,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3002,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"연희에게 보내는 편지, 인쇄본",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3003,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"미야기 선생님에게 보내는 편지, 인쇄본",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3004,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,이화 21세기 발전기금 감사카드,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3005,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,세종문화회관 개관 10주년 시립무용단 기념공연 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3006,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,한국국악협회 안산시지부 결성 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3007,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,창무회에 바란다 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3008,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1991년 <박은하의 설장고와 즉흥무> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3009,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1991년 <박은하의 설장고와 즉흥무> 박은하 약력 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3010,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"1991년 ""내 생활에 신조"" 원고",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3011,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,창무회 창설 15주년 기념 관련 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3012,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 <홍웅기 발표회> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3013,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 <최현 무용전> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3014,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<무형문화재 예술단 9주년 기념공연> 관련 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3015,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 <심소 김천흥선생 무악생활 70주년 기념공연> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3016,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 <창무예술원 신축 완공에 대한 공연> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3017,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1992년 <박은하의 춤과 소리> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3018,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<고 한영숙 전통무용 워크샵 및 3주기 추모회> 추모사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3019,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"1993년 <LA 한미문화센터 건립 기금 마련을 위한 제2회 아트. 페스티벌> 인사말 원고, 인쇄본",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3020,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<제2회 전국 경서도 좌창 경창대회> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3021,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1994년 <국립국악고 개교 39돌 기념 첫번째 우리춤 공연> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3022,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,<제180회 무형문화재 정기 공연> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3023,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"1996년 <송화영 ""조선의 멋"" 발표공연> 축사 원고",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3024,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1996년 <정명숙의 춤> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3025,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,"1996년 ""무형문화재 하고 싶은 말"" 원고",,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
3026,무형유산 디지털 아카이브,HOME > 소장품 > 소장품 검색,소장품 검색,1997년 <최희선 춤판> 축사 원고,,,,4유형(임의지정),,개방 불가,공공누리 부착 불가,,,,,O,,,저작권에 의한 이용 제한(열람만 가능),
