국립대전현충원 공공저작물 권리처리 대상 목록,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시물 제목,설명,날짜,영상,사진,문서,기존 공공누리 유형,최종 유형,계약서 유무,비고
825,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 5.),,2015-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
826,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 5.),,2015-01-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
827,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 6.),,2015-01-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
828,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 6.),,2015-01-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
829,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 6.),,2015-01-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
830,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 7.),,2015-01-07 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
831,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,2015년 새해맞이 참배(2015. 1. 12.),,2015-01-12 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
832,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,새정치민주연합 비상대책위원장 문희상 참배(2015. 1. 17.),,2015-01-17 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
833,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전지방교정청장 정유철 취임 참배(2015. 1. 22.),,2015-01-22 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
834,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제21대 국립대전현충원장 황원채 이임 참배(2015. 1. 23.),,2015-01-23 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
835,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제22대 국립대전현충원장 권율정 취임 참배(2015. 1. 26.),,2015-01-26 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
836,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 2. 2.),,2015-02-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
837,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,"대전고등검찰청 검사장 조성욱, 대전지방검찰청 검사장 문무일 취임 참배(2015.02.12.)",,2015-02-12 00:00:00,0,5,0,미부착,제4유형,사진 촬영 직원의 동의서,
838,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제30대 해군참모총장 황기철 이임 참배(2015. 02. 27.),,2015-02-27 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
839,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제96주년 3.1절 참배(2015. 03. 01.),,2015-03-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
840,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 03. 02.),,2015-03-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
841,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한남대학교 총장 김형태 참배(2015. 03. 03.),,2015-03-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
842,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,새정치민주연합 대표 문재인 참배(2015. 03. 11.),,2015-03-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
843,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,해양수산부장관 유기준 취임 참배(2015. 03. 16.),,2015-03-16 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
844,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,"(주)한화, 천안함 유가족 참배(2015. 03.18.)",,2015-03-18 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
845,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전지방경찰청장 김귀찬 참배(2015. 03. 19.),,2015-03-19 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
846,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국토교통부장관 유일호 취임 참배(2015. 03. 23.),,2015-03-23 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
847,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,"새누리당 대전,세종,충남 당원 참배(2015. 03. 24.)",,2015-03-24 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
848,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,이명박 전 대통령 참배(2015. 03. 26.),,2015-03-26 00:00:00,0,6,0,미부착,제4유형,사진 촬영 직원의 동의서,
849,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 04. 01.),,2015-04-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
850,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 05. 01.),,2015-05-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
851,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,4.19민주혁명회 회장 문승주 참배(2015. 05. 13.),,2015-05-13 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
852,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,특허청장 최동규 취임 참배(2015. 05. 13.),,2015-05-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
853,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한남대학교 총장 김형태 참배(2015. 05. 28.),,2015-05-28 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
854,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 05. 29),,2015-05-29 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
855,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,중소기업청장 한정화 참배(2015. 06. 01.),,2015-06-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
856,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,조달청장 김상규 참배(2015. 06. 01.),,2015-06-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
857,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전지방국세청장 김형중 참배(2015. 06. 02.),,2015-06-02 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
858,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,통계청장 유경준 참배(2015. 06. 03.),,2015-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
859,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,새만금개발청장 이병국 참배(2015. 06. 03.),,2015-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
860,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,"대전고등법원장 박홍우, 특허법원장 강영호, 대전지방법원장 조인호, 대전가정법원장 손왕석 참배(2015. 06. 03.)",,2015-06-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
861,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국철도공사 사장 최연혜 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
862,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,관세청장 김낙회 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
863,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전고등검찰청 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
864,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,경찰청장 강신명 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
865,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,산림청장 신원섭 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
866,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전지방고용노동청장 김영국 참배(2015. 06. 04.),,2015-06-04 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
867,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,해군참모총장 정호섭 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
868,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국세청장 임환수 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
869,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국가과학기술연구회 이사장 이상천 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
870,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전광역시 교육감 설동호 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
871,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,병무청 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
872,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국기초과학지원연구원장 정광화 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
873,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,행정중심복합도시건설청장 이충재 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
874,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,대전지방검찰청 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
875,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국조폐공사 사장 김화동 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
876,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,과학기술연합대학원대학교 총장 이은우 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
877,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,한국수자원공사 사장 최계운 참배(2015. 06. 05.),,2015-06-05 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
878,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,육군참모총장 김요환 참배(2015. 06. 06.),,2015-06-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
879,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,공군참모총장 최차규 참배(2015. 06. 06.),,2015-06-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
880,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,해군참모차장 참배(2015. 06. 06.),,2015-06-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
881,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,"대전광역시장 권선택, 보훈단체장 참배(2015. 06. 06.)",,2015-06-06 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
882,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제60회 현충일 추념식(2015. 06. 06.),,2015-06-06 00:00:00,0,6,0,미부착,제4유형,사진 촬영 직원의 동의서,
883,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,6.25전쟁 65주년 참배(2015. 06. 25.),,2015-06-25 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
884,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,6.25전쟁 65주년 참배(2015. 06. 25.),,2015-06-25 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
885,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,6.25전쟁 65주년 참배(2015. 06. 25.),,2015-06-25 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
886,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 07. 01.),,2015-07-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
887,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 08. 03.),,2015-08-03 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
888,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국외거주 독립유공자 후손 참배(2015. 08. 11.),,2015-08-11 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
889,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,제70주년 광복절 참배(2015. 08. 15.),,2015-08-15 00:00:00,0,6,0,미부착,제4유형,사진 촬영 직원의 동의서,
890,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,숭고한 보훈정신 함양을 위한 직원실천 결의대회(2015. 09. 01.),,2015-09-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
891,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,육군참모총장 김요환 이임 참배(2015. 09. 17.),,2015-09-17 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
892,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,공군참모총장 최차규 이임 참배(2015. 09. 17.),,2015-09-17 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
893,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,육군참모총장 장준규 취임 참배(2015. 09. 17.),,2015-09-17 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
894,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국회의원 이상민 참배(2015. 09. 30.),,2015-09-30 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
895,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,국회의원 민병주 참배(2015. 09. 30.),,2015-09-30 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
896,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,건군 제67주년 국군의 날 참배(2015. 10. 01.),,2015-10-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
897,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,건군 제67주년 국군의 날 참배(2015. 10. 01.),,2015-10-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
898,국립대전현충원,HOME > 미디어 현충원 > E-홍보관 > 포토갤러리 > 참배행사,건군 제67주년 국군의 날 참배(2015. 10. 01.),,2015-10-01 00:00:00,0,4,0,미부착,제4유형,사진 촬영 직원의 동의서,
