한국교육개발원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,자료명,저자,발행년,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
5559,사이버교과서박물관,저작자별,인격완성과 단결훈련,중등 국어 1-Ⅱ,,0,0,1,미부착,제1유형,저작권 만료,
5560,사이버교과서박물관,저작자별,학생의 정신,국어 2,,0,0,1,미부착,제1유형,저작권 만료,
5561,사이버교과서박물관,저작자별,인격완성과 단결훈련,중등 국어교본 ,,0,0,1,미부착,제1유형,저작권 만료,
5562,사이버교과서박물관,저작자별,인격완성과 단결훈련,중등 국어교본 3학년 일학기 소용,,0,0,1,미부착,제1유형,저작권 만료,
5563,사이버교과서박물관,저작자별,인격완성과 단결훈련,중등 국어교본 중,,0,0,1,미부착,제1유형,저작권 만료,
5564,사이버교과서박물관,저작자별,韓國學生의 精神,韓國語 3-1: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
5565,사이버교과서박물관,저작자별,인격 혁명(上),도덕 6-1: 국민학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5566,사이버교과서박물관,저작자별,한국 학생의 정신,중학국어 3-1,,0,0,1,미부착,제1유형,저작권 만료,
5567,사이버교과서박물관,저작자별,마지막 수업,중학 국어 1-Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
5568,사이버교과서박물관,저작자별,마지막 수업,중학 국어 1-Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
5569,사이버교과서박물관,저작자별,마지막 수업,중등 국어 1-1,,0,0,1,미부착,제1유형,저작권 만료,
5570,사이버교과서박물관,저작자별,마지막 공부,중학 국어 1-Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
5571,사이버교과서박물관,저작자별,별,국어 1-2: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5572,사이버교과서박물관,저작자별,별,작문,,0,0,1,미부착,제1유형,저작권 만료,
5573,사이버교과서박물관,저작자별,마지막 수업,중학 국어 1-Ⅰ,,0,0,1,미부착,제1유형,저작권 만료,
5574,사이버교과서박물관,저작자별,생기네르의 등대에서,작문,,0,0,1,미부착,제1유형,저작권 만료,
5575,사이버교과서박물관,저작자별,별,국어,,0,0,1,미부착,제1유형,저작권 만료,
5576,사이버교과서박물관,저작자별,별 ,국어,,0,0,1,미부착,제1유형,저작권 만료,
5577,사이버교과서박물관,저작자별,별,고등 국어 ,,0,0,1,미부착,제1유형,저작권 만료,
5578,사이버교과서박물관,저작자별,별,국어 3,,0,0,1,미부착,제1유형,저작권 만료,
5579,사이버교과서박물관,저작자별,별,국어 3,,0,0,1,미부착,제1유형,저작권 만료,
5580,사이버교과서박물관,저작자별,전원 교향곡,작문: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5581,사이버교과서박물관,저작자별,전원 교향곡,작문: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5582,사이버교과서박물관,저작자별,일기,작문,,0,0,1,미부착,제1유형,저작권 만료,
5583,사이버교과서박물관,저작자별,日記,새 중등 작문 卷一,,0,0,1,미부착,제1유형,저작권 만료,
5584,사이버교과서박물관,저작자별,제르뜨뤼드,중등 국어 II,,0,0,1,미부착,제1유형,저작권 만료,
5585,사이버교과서박물관,저작자별,예술과 대중과의 중요성,고등 문예독본,,0,0,1,미부착,제1유형,저작권 만료,
5586,사이버교과서박물관,저작자별,지이드의 일기,(표준)고등글본,,0,0,1,미부착,제1유형,저작권 만료,
5587,사이버교과서박물관,저작자별,지이드 日記,작문,,0,0,1,미부착,제1유형,저작권 만료,
5588,사이버교과서박물관,저작자별,고별의 노래,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5589,사이버교과서박물관,저작자별,고별의 노래,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5590,사이버교과서박물관,저작자별,고별의 노래,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5591,사이버교과서박물관,저작자별,고향 생각,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5592,사이버교과서박물관,저작자별,로망스,음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5593,사이버교과서박물관,저작자별,로망스 ,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5594,사이버교과서박물관,저작자별,추억,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5595,사이버교과서박물관,저작자별,고별의 노래,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5596,사이버교과서박물관,저작자별,고향 생각,음악 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5597,사이버교과서박물관,저작자별,고별의 노래,음악 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5598,사이버교과서박물관,저작자별,푸른 옷소매,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5599,사이버교과서박물관,저작자별,등대지기,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5600,사이버교과서박물관,저작자별,푸른 옷소매,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5601,사이버교과서박물관,저작자별,등대 지기,음악 2: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5602,사이버교과서박물관,저작자별,등대지기,음악 5,,0,0,1,미부착,제1유형,저작권 만료,
5603,사이버교과서박물관,저작자별,등대지기,음악 5,,0,0,1,미부착,제1유형,저작권 만료,
5604,사이버교과서박물관,저작자별,밀 밭에서(Comin thro the rye),음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5605,사이버교과서박물관,저작자별,그린 슬리브스,음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5606,사이버교과서박물관,저작자별,그린 슬리브스,음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5607,사이버교과서박물관,저작자별,등대 지기,음악 5,,0,0,1,미부착,제1유형,저작권 만료,
5608,사이버교과서박물관,저작자별,등대지기,음악 5: 국민학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5609,사이버교과서박물관,저작자별,그린 슬리브스,음악: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5610,사이버교과서박물관,저작자별,Green Sleeves,음악: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5611,사이버교과서박물관,저작자별,그린 슬리브스(Green Sleeves),음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5612,사이버교과서박물관,저작자별,여름은 오다,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5613,사이버교과서박물관,저작자별,등대지기,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5614,사이버교과서박물관,저작자별,여름은 오다,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5615,사이버교과서박물관,저작자별,그린 슬리브스(Green sleeves),음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5616,사이버교과서박물관,저작자별,그린 슬리브스,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5617,사이버교과서박물관,저작자별,푸른 옷소매,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5618,사이버교과서박물관,저작자별,아름다운 것들,음악２: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5619,사이버교과서박물관,저작자별,아름다운 것들,음악 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5620,사이버교과서박물관,저작자별,피크닉의 노래,음악 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5621,사이버교과서박물관,저작자별,등대지기,음악 5: 국민학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5622,사이버교과서박물관,저작자별,등대지기,음악 5,,0,0,1,미부착,제1유형,저작권 만료,
5623,사이버교과서박물관,저작자별,Green Sleeves,음악,,0,0,1,미부착,제1유형,저작권 만료,
5624,사이버교과서박물관,저작자별,등대지기,음악３: 중학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
5625,사이버교과서박물관,저작자별,등대지기,음악 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5626,사이버교과서박물관,저작자별,쿠카불라,음악 1: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5627,사이버교과서박물관,저작자별,쿠카 부라,음악: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5628,사이버교과서박물관,저작자별,쿠바불라,음악２: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5629,사이버교과서박물관,저작자별,산울림,음악 3: 초등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5630,사이버교과서박물관,저작자별,오케스트라,음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5631,사이버교과서박물관,저작자별,사랑하는 아우구스틴(O du lieber Augustin),음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5632,사이버교과서박물관,저작자별,뻐꾹새 노래,음악 4,,0,0,1,미부착,제1유형,저작권 만료,
5633,사이버교과서박물관,저작자별,뻐꾹새 노래,음악 4,,0,0,1,미부착,제1유형,저작권 만료,
5634,사이버교과서박물관,저작자별,산울림,음악 3,,0,0,1,미부착,제1유형,저작권 만료,
5635,사이버교과서박물관,저작자별,산울림,음악 3,,0,0,1,미부착,제1유형,저작권 만료,
5636,사이버교과서박물관,저작자별,메아리,음악 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5637,사이버교과서박물관,저작자별,난정서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5638,사이버교과서박물관,저작자별,상란첩,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5639,사이버교과서박물관,저작자별,난정서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5640,사이버교과서박물관,저작자별,상란첩,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5641,사이버교과서박물관,저작자별,난정서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5642,사이버교과서박물관,저작자별,난정서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5643,사이버교과서박물관,저작자별,난정서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5644,사이버교과서박물관,저작자별,17첩 초서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5645,사이버교과서박물관,저작자별,난정서 행서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5646,사이버교과서박물관,저작자별,난정서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5647,사이버교과서박물관,저작자별,집자성교서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5648,사이버교과서박물관,저작자별,난정서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5649,사이버교과서박물관,저작자별,성교서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5650,사이버교과서박물관,저작자별,해서,서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5651,사이버교과서박물관,저작자별,집자성교서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5652,사이버교과서박물관,저작자별,난정서,서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5653,사이버교과서박물관,저작자별,초서,미술,,0,0,1,미부착,제1유형,저작권 만료,
5654,사이버교과서박물관,저작자별,초서,서예,,0,0,1,미부착,제1유형,저작권 만료,
5655,사이버교과서박물관,저작자별,난정서,미술,,0,0,1,미부착,제1유형,저작권 만료,
5656,사이버교과서박물관,저작자별,행서,미술 1,,0,0,1,미부착,제1유형,저작권 만료,
5657,사이버교과서박물관,저작자별,난정서(蘭亭序),서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5658,사이버교과서박물관,저작자별,상란첩(喪亂帖),서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5659,사이버교과서박물관,저작자별,난정서(蘭亭序),서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5660,사이버교과서박물관,저작자별,난정서(蘭亭敍),서예: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
5661,사이버교과서박물관,저작자별,난정서(蘭亭序),서예,,0,0,1,미부착,제1유형,저작권 만료,
5662,사이버교과서박물관,저작자별,난정서(蘭亭序),서예: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5663,사이버교과서박물관,저작자별,안넨 폴카,음악 3: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5664,사이버교과서박물관,저작자별,안넨폴카,음악２: 중학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
5665,사이버교과서박물관,저작자별,안넨 폴카,음악 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
5666,사이버교과서박물관,저작자별,왈츠,음악 1,,0,0,1,미부착,제1유형,저작권 만료,
5667,사이버교과서박물관,저작자별,요한 시트라우스,음악Ⅱ,,0,0,1,미부착,제1유형,저작권 만료,
5668,사이버교과서박물관,저작자별,아름답고 프른 도나우 강,음악 2,,0,0,1,미부착,제1유형,저작권 만료,
5669,사이버교과서박물관,저작자별,아름답고 푸른 다뉴브 강,음악 2 : 중학교 교사용 지도서,,0,0,1,미부착,제1유형,저작권 만료,
5670,사이버교과서박물관,저작자별,비인 숲 속의 이야기,음악 3,,0,0,1,미부착,제1유형,저작권 만료,
5671,사이버교과서박물관,저작자별,예술가의 생애,음악 3,,0,0,1,미부착,제1유형,저작권 만료,
