순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
56,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 방미 환영인사 접견,2012이승만2차_2211.jpg,1954,1,비표출,제4유형,유,,이승만 대통령 내외 방미 환영인사 접견,,사진,이미지,,역사,한국어,1954,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2024,,
57,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 육군 본부 시찰,2012이승만2차_2186.jpg,1951,1,비표출,제4유형,유,,이승만 대통령 내외 육군 본부 시찰,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
58,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 육군 본부 시찰 연설,2012이승만2차_2187.jpg,1951,1,비표출,제4유형,유,,이승만 대통령 육군 본부 시찰 연설,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
59,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 육군 본부 시찰 연설,2012이승만2차_2188.jpg,1951,1,비표출,제4유형,유,,이승만 대통령 육군 본부 시찰 연설,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
60,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 미 관계자 접견,2012이승만2차_2189.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 미 관계자 접견,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
61,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,조병옥 담화,2012이승만2차_2190.jpg,미상,1,비표출,제4유형,유,,조병옥 담화,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
62,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 육군 행사 참석,2012이승만2차_2191.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 내외 육군 행사 참석,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
63,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,미 육군 장성,2012이승만2차_2192.jpg,미상,1,비표출,제4유형,유,,미 육군 장성,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
64,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 미 해군 시찰,2012이승만2차_2193.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 내외 미 해군 시찰,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
65,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 미 관계자 접견,2012이승만2차_2194.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 미 관계자 접견,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
66,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,만찬장 접경,2012이승만2차_2195.jpg,미상,1,비표출,제4유형,유,,만찬장 접경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
67,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 여고생 접견 기념촬영,2012이승만2차_2196.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 내외 여고생 접견 기념촬영,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
68,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 미 해군 표창,2012이승만2차_2197.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 미 해군 표창,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
69,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 미 해군 시찰,2012이승만2차_2198.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 미 해군 시찰,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
70,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 미 해군 접견,2012이승만2차_2199.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 미 해군 접견,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
71,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,미국 관계자 방한,2012이승만2차_2200.jpg,미상,1,비표출,제4유형,유,,미국 관계자 방한,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
72,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,계룡산 갑사 시찰,2012이승만2차_2234.jpg,1957,1,비표출,제4유형,유,,계룡산 갑사 시찰,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
73,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,맥아더 장군 환영,2012이승만2차_2164.jpg,미상,1,비표출,제4유형,유,,맥아더 장군 환영,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
74,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,제1공화국 국무위원 기념촬영,2012이승만2차_2165.jpg,1948,1,비표출,제4유형,유,,제1공화국 국무위원 기념촬영,,사진,이미지,,역사,한국어,1948,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2018,,
75,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,중앙청 전경,2012이승만2차_2166.jpg,미상,1,비표출,제4유형,유,,중앙청 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
76,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,중앙청 앞 행사 전경,2012이승만2차_2167.jpg,미상,1,비표출,제4유형,유,,중앙청 앞 행사 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
77,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,맥아더 장군 하지 중장 악수,2012이승만2차_2168.jpg,1948,1,비표출,제4유형,유,,맥아더 장군 하지 중장 악수,,사진,이미지,,역사,한국어,1948,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2018,,
78,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,주요 인사 회의 전경,2012이승만2차_2169.jpg,미상,1,비표출,제4유형,유,,주요 인사 회의 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
79,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,주요 인사 회의 전경,2012이승만2차_2170.jpg,미상,1,비표출,제4유형,유,,주요 인사 회의 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
80,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,함태영 부통령 하와이 방문,2012이승만2차_2171.jpg,1953,1,비표출,제4유형,유,,함태영 부통령 하와이 방문,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
81,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,함태영 부통령 하와이 방문,2012이승만2차_2172.jpg,1953,1,비표출,제4유형,유,,함태영 부통령 하와이 방문,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
82,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,함태영 부통령 하와이 방문,2012이승만2차_2173.jpg,1953,1,비표출,제4유형,유,,함태영 부통령 하와이 방문,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
83,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,함태영 부통령 하와이 방문,2012이승만2차_2174.jpg,1953,1,비표출,제4유형,유,,함태영 부통령 하와이 방문,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
84,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,함태영 부통령 하와이 방문,2012이승만2차_2175.jpg,1953,1,비표출,제4유형,유,,함태영 부통령 하와이 방문,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
85,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,장병 사열 전경,2012이승만2차_2176.jpg,미상,1,비표출,제4유형,유,,장병 사열 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
86,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,장병 사열 전경,2012이승만2차_2177.jpg,미상,1,비표출,제4유형,유,,장병 사열 전경,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
87,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,인형극 준비,2012이승만2차_2178.jpg,미상,1,비표출,제4유형,유,,인형극 준비,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
88,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 맥아더 장군 정부수립 기념식 참석,2012이승만2차_2179.jpg,1948,1,비표출,제4유형,유,,이승만 대통령 맥아더 장군 정부수립 기념식 참석,,사진,이미지,,역사,한국어,1948,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2018,,
89,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,제1공화국 제1회 국무회의 전경,2012이승만2차_2180.jpg,1948,1,비표출,제4유형,유,,제1공화국 제1회 국무회의 전경,,사진,이미지,,역사,한국어,1948,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2018,,
90,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,하지 중장 연설,2012이승만2차_2181.jpg,미상,1,비표출,제4유형,유,,하지 중장 연설,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
91,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,프란체스카 여사 기념행사 참석,2012이승만2차_2413.jpg,1953,1,비표출,제4유형,유,,프란체스카 여사 기념행사 참석,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
92,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,버넌 메기 사령관 이승만 대통령 내외 접견,2012이승만2차_2414.jpg,1953,1,비표출,제4유형,유,,버넌 메기 사령관 이승만 대통령 내외 접견,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
93,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 내외 미국 음악인 접견 기념촬영,2012이승만2차_2415.jpg,1953,1,비표출,제4유형,유,,이승만 대통령 내외 미국 음악인 접견 기념촬영,,사진,이미지,,역사,한국어,1953,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2023,,
94,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,장제스 총통 진해 비행장 도착,2012이승만2차_2416.jpg,1949,1,비표출,제4유형,유,,장제스 총통 진해 비행장 도착,,사진,이미지,,역사,한국어,1949,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2019,,
95,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 장제스 총통 접견 악수,2012이승만2차_2417.jpg,1949,1,비표출,제4유형,유,,이승만 대통령 장제스 총통 접견 악수,,사진,이미지,,역사,한국어,1949,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2019,,
96,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,장개제스 총통 진해 비행장 도착,2012이승만2차_2418.jpg,1949,1,비표출,제4유형,유,,장개제스 총통 진해 비행장 도착,,사진,이미지,,역사,한국어,1949,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2019,,
97,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 장제스 총통 접견 대화,2012이승만2차_2419.jpg,1949,1,비표출,제4유형,유,,이승만 대통령 장제스 총통 접견 대화,,사진,이미지,,역사,한국어,1949,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2019,,
98,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,이승만 대통령 장제스 총통 접견,2012이승만2차_2420.jpg,1949,1,비표출,제4유형,유,,이승만 대통령 장제스 총통 접견,,사진,이미지,,역사,한국어,1949,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2019,,
99,이미지,기록,대한민국역사박물관,근현대사아카이브,2차 이승만연구원 소장자료,관계자와 인사를 나누는 이승만 대통령,2012이승만2차_2254.jpg,1954,1,비표출,제4유형,유,,관계자와 인사를 나누는 이승만 대통령,,사진,이미지,,역사,한국어,1954,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2024,,
